phase_from,phase_to,phase_label,x_yes,n_yes,x_no,n_no,rate_yes,rate_no,rr,rr_ci_lower,rr_ci_upper,or,or_ci_lower,or_ci_upper,p_value,subsource,threshold
1,2,I→II,219,245,55934,67369,0.8938775510204081,0.830263177425819,1.0766195289929894,1.0310175873138943,1.1242384460471813,1.721991715510863,1.1461705033664857,2.5870980448184775,0.00627914560083411,eva_somatic,0.0
2,3,II→III,100,202,24827,48516,0.49504950495049505,0.5117280897023663,0.9674073300108034,0.8414056545130663,1.1122779329314552,0.9354537319821794,0.7095557988053646,1.233269724738625,0.6723439986212547,eva_somatic,0.0
3,4,III→Approved,54,84,6150,20566,0.6428571428571429,0.29903724593990083,2.1497560975609757,1.8305065349085639,2.524684392471422,4.219317073170732,2.697627423353147,6.599368174357221,1.4813045380690616e-10,eva_somatic,0.0
1,4,I→Approved,54,212,6150,55690,0.25471698113207547,0.11043275273837314,2.306534744592729,1.8299458695371915,2.9072458462167203,2.753071935782649,2.0190585868765303,3.7539302390027767,4.091298524298986e-09,eva_somatic,0.0
1,2,I→II,2153,2531,54000,65083,0.8506519162386409,0.8297097552356222,1.0252403456399901,1.0082701754419692,1.0424961403497384,1.169003478346071,1.045981380123913,1.3064947028247493,0.00541720778466883,expression_atlas,0.0
2,3,II→III,871,1893,24056,46825,0.4601162176439514,0.5137426588360918,0.8956161411364326,0.8522893572101726,0.9411454753931784,0.8066549463515333,0.7356200441429854,0.8845493100061823,4.7554187284304685e-06,expression_atlas,0.0
3,4,III→Approved,245,733,5959,19917,0.33424283765347884,0.29919164532811166,1.1171529782756064,1.0064467731437072,1.2400365425900723,1.175969534991843,1.0056764865713852,1.375098618387326,0.04440245399542225,expression_atlas,0.0
1,4,I→Approved,245,2133,5959,53769,0.11486169714017816,0.11082594059774219,1.036415269932915,0.9190202090263718,1.1688063017548873,1.0411407684146754,0.9089423470856398,1.1925663966814493,0.5502967808271666,expression_atlas,0.0
1,2,I→II,57,58,56096,67556,0.9827586206896551,0.8303629581384333,1.1835289749591833,1.1436707451495682,1.22477630953544,11.64468054763263,1.6123060489543206,84.10226156774496,0.0006031206405544845,gene2phenotype,0.0
2,3,II→III,36,54,24891,48664,0.6666666666666666,0.5114869307907283,1.3033894446453202,1.079146814718708,1.5742288456419662,1.9101683339359607,1.0845003664164277,3.364446132949148,0.02846549632312348,gene2phenotype,0.0
